"read","assigned_region"
"bc951b62-ce23-4099-977e-62e12585cf53","chr9_telo_1"
"bc963e4e-5f93-427c-82e2-f70c7427f4f7","chr13_telo_1"
"bc9b75d0-1e69-40f2-b3e7-88492c0cb289","chr1_telo_2"
"bca67e80-950f-4d15-a23f-7ddc949c2fc0","chr6_internal_1"
"bcd1e8b9-49fe-4308-9232-6b5bc4ed8185","chr8_internal_1"
"bce8b5b1-c938-4147-b874-6fbb2b8d8919","chr10_telo_2"
"bd13236b-960a-407c-b7de-6e56732886fd","chr4_internal_1"
"bd320b12-f005-4b21-a082-b589ae2bcc25","chr6_telo_1"
"bd3cfcd7-e52a-411f-99b7-e053025a0998","chr6_telo_1"
"bd483bfc-3271-4b54-87d1-8acb456598e9","chr5_telo_1"
"bd58cfee-8747-40d9-b601-e9a8c2062960","chr2_telo_2"
"bd6b8d82-6f96-468c-bf1b-b9d8854141c3","chr12_internal_1"
"bd78d428-d17d-451e-aab1-d9b06f66a123","chr12_internal_2"
"bd79aca1-495b-42df-82ca-b078e6477d41","chr12_telo_1"
"bda4efde-1915-4bf9-ab0d-a761a3ac24ae","chr7_internal_1"
"bdbed913-debf-4057-8bcb-cb79051586fa","chr9_telo_1"
"bdc983c6-ba79-489a-904d-04911cbfcba1","chr9_telo_2"
"bddee48a-ddc7-4600-8b4d-b28a5249fd83","chr4_internal_1"
"bddf27c6-e933-4ed6-a1a6-4df4e0f60e3b","chr11_telo_1"
"be0fb1d9-e29f-42b3-8d0f-048d340e4bc3","chr6_internal_1"
"bed3d2b4-6457-498c-a26c-81a806f1ff26","chr12_internal_2"
"bef0e088-8f8f-4a80-810a-0561d9ce750c","chr12_telo_2"
"bf1f5392-de12-41e9-bde0-62564e2e91a0","chr7_internal_1"
"bf2b6718-ca12-49e7-87a6-2b1445121e43","chr12_internal_2"
"bf4d7bae-56c9-4d6b-a198-dd461cef7723","chr2_telo_1"
"bf4fd562-f504-45dc-88c5-c30f98abf4f7","chr3_internal_0"
"bf54bbb5-d583-4554-aba3-cf0ee412e6d0","chr5_telo_1"
"bf6389f0-9bf1-40f1-8d35-b675c36ae92e","chr6_internal_1"
"bf67d631-8b7c-472c-89e8-d4e8a544c25d","chr4_internal_2"
"bfa8e632-47b4-4b71-ba0e-baaf76ce38b9","chr1_telo_1"
"bfa9cda5-a700-4000-b52a-a03167d52016","chr3_internal_0"
"bfb4986e-b5b3-47a5-ac21-6469390e77aa","chr6_telo_1"
"bfb60b35-6a22-4839-930f-c031883a3cb2","chr8_telo_1"
"bfbe9aa7-6018-4303-890e-27fdc7b0ed4e","chr7_internal_1"
"bfcd2df5-0e0d-47bf-b6a5-ac5255c0d689","chr13_telo_2"
"bfe3cf5f-2a24-405b-a4f7-c52c02a190a1","chr7_telo_1"
"bfec4447-45b5-448b-8b30-a232de3b7a68","chr3_telo_2"
"c0295a50-a668-46ec-bc81-941b35a26cfa","chr12_internal_2"
"c047a88a-39b6-49af-a60a-9a8348f964f2","chr7_internal_1"
"c0c16e01-d5db-4e8c-836b-846a80b36ce5","chr6_internal_1"
"c0e82dd7-5571-49b6-822d-14eb1a7fbc36","chr12_internal_1"
"c0e99091-842f-4cb2-99dc-687f2f78c48d","chr6_telo_1"
"c12e71db-2f3d-402f-8f52-096c869db5a5","chr1_telo_1"
"c138b8fe-357f-42da-9db0-767ceba8ba0d","chr7_telo_1"
"c142dd1a-3dab-4ce3-b489-81329227827f","chr8_telo_1"
"c162a088-1039-43f5-b53f-8b8453df95aa","chr3_telo_2"
"c17fc5bd-c6e6-474e-8ef1-99fe9e4f2c1a","chr4_telo_2"
"c194d45c-bca2-4041-ac7e-55de822686e2","chr13_telo_2"
"c1cb20e1-4bb6-4059-a584-a478b0c7104a","chr3_internal_0"
"c1d58291-030b-4471-8dac-3e6adf58a806","chr6_telo_2"
"c1f5eb26-e33c-4607-a2a5-4a3a683efbc8","chr6_telo_1"
"c217edae-a46d-49f1-8cb8-0344a49e03b4","chr13_telo_1"
"c24d4661-0d9a-4a42-86c8-e53a74c1e859","chr7_telo_1"
"c26040d1-e5fc-4f2d-b71d-e22a62c063db","chr1_telo_1"
"c2ce754f-3fdf-4f00-9438-da10000c0fe3","chr2_telo_2"
"c2df066d-1f42-4c34-a4d6-0fc52df11bba","chr2_telo_1"
"c2f69771-dbe8-4e2b-b9d1-c261086752d7","chr4_telo_1"
"c326a690-5261-4d1e-bcb9-30a63f1ab8f4","chr8_internal_1"
"c3317ce6-5496-4013-a96a-2a149cb63be1","chr2_telo_1"
"c342811a-75c6-411d-8737-50f51d0f94fc","chr6_internal_1"
"c3439002-f7ef-4a07-bf96-518ffc9faeae","chr8_telo_1"
"c386a3d9-e684-4ef5-868a-4c19145650d2","chr8_internal_1"
"c39557ba-cb48-4c34-aa8c-496e95e9692f","chr13_telo_2"
"c3adc0a7-0f54-4ecc-b07f-3c2e273c6ae0","chr4_internal_1"
"c3be38be-8238-4a82-a444-77181cc68f15","chr6_telo_2"
"c3e42724-860a-466d-a244-b3a21c8d4627","chr7_internal_1"
"c401a107-01fa-4deb-b7a2-fd5759fccbde","chr8_internal_1"
"c40b81d6-85a3-4c95-a698-b67e82007e44","chr3_internal_0"
"c44bf52c-0991-479a-9f54-1643655eeaa8","chr2_telo_1"
"c469f03c-3bd0-4bba-a7bb-e12bd913d531","chr12_internal_2"
"c497002e-10d0-40e4-b071-6201e44fa9ed","chr7_telo_2"
"c4989c30-671c-44e3-bd6f-eb54e23d8328","chr6_telo_1"
"c4a6b804-4b55-48ed-a891-cac0e361be41","chr4_internal_2"
"c4cac91a-81ae-4405-b022-12363fddbef6","chr7_internal_1"
"c4fa6401-cf89-48d5-82c0-1daa4dbded72","chr4_internal_1"
"c55ddcf0-7a6f-4ee9-9cea-cbed4abcdbac","chr5_telo_1"
"c57435dc-772b-4164-aeca-0eb027f8281f","chr10_telo_2"
"c576e8b1-6ae7-41b7-8952-9d0d72275e14","chr7_internal_1"
"c58b23ea-222d-4808-b789-85ad8c06af73","chr13_telo_1"
"c5a3b300-d32a-4ad0-98fe-d53b4bd8f419","chr7_telo_1"
"c5cb3c4a-e180-4996-b906-df63891c569a","chr7_telo_1"
"c5cce997-c326-45f6-b18c-dd7e9badf48d","chr2_telo_2"
"c5d3dd9e-2752-4219-b2dd-68f1c4fe93c6","chr7_telo_2"
"c5defe3a-c32c-4f7f-a6ea-5264c1467e38","chr12_internal_2"
"c644756b-1239-4c6d-92bc-e3c598f9c124","chr8_telo_2"
"c651b759-7bd4-4f97-aa85-93924d62845b","chr6_telo_1"
"c65a6ad1-041c-42e6-a971-44437b863909","chr7_internal_1"
"c674c4b0-96a5-4735-8c86-414626f9f9d3","chr11_telo_1"
"c6a79da4-afb8-45ac-999f-e75c10f3b780","chr11_telo_1"
"c6bf1be2-ad36-4eca-a11a-61384e91d5b3","chr4_internal_1"
"c6c4551b-ba73-47a8-843a-5c32eb1b28de","chr7_telo_2"
"c6c5ba11-aba3-4b3e-804e-4c8c55c2197c","chr6_internal_1"
"c6d10088-38a3-441d-a6d0-d3d0da1258a5","chr4_internal_0"
"c6d1fe9c-0945-49c9-9a7c-a634a23bf92b","chr9_telo_1"
"c6ee732a-c35e-40b1-b64e-6f141c178765","chr8_telo_2"
"c6f879a7-6cf5-413c-9ce9-e37dc44e7e1b","chr12_telo_2"
"c715f0fc-5b00-4433-b276-3e974d148f15","chr7_internal_1"
"c738427b-878a-46dc-9ab8-04de89eefe69","chr5_telo_1"
"c73a9c49-95b3-4215-851a-1fb644ef42ee","chr10_telo_2"
"c7458afc-8f61-4d86-ae52-2be500bc98fe","chr12_internal_1"
"c74b7c9b-d558-4d1b-89ac-2af6bf949701","chr4_internal_0"
"c77e88b1-0a78-4cdb-963f-b48e84500760","chr12_internal_2"
"c7877f0b-daf5-4c80-80a7-df77bbcb612b","chr7_internal_1"
"c7a00865-5635-454c-a706-a026d366bca9","chr4_internal_1"
"c7bcb939-96bb-4046-a2f6-765176ed6e59","chr11_telo_2"
"c7c664c0-d744-4bfa-9702-36f736c9d75d","chr11_telo_1"
"c80a950e-aa9f-45e7-a437-9018284b6e5c","chr4_internal_1"
"c81090ce-4d4f-4dbc-bc19-4af30f7a5153","chr8_internal_1"
"c85fbfa4-c751-44f0-8e43-03a5775eea29","chr5_telo_2"
"c87f2246-dc10-4941-8d9d-a123dbaebb05","chr10_telo_1"
"c88aeaa8-fcfe-4ad8-950c-cb8098273f6e","chr4_internal_2"
"c8af21d3-f52f-4bc9-a05e-cd61f6519393","chr2_telo_2"
"c8b608f6-8f0d-4d25-9b60-f6ba3277b140","chr6_telo_1"
"c8c74bc8-2b94-4db5-9110-dd9e45191849","chr5_telo_1"
"c8cf90fe-ffe3-4a93-94cd-aa12deac14dd","chr8_telo_1"
"c8d0a5e3-ea09-4848-a37b-fdff749e9097","chr10_telo_1"
"c8fb8e15-b25c-4a8a-bd6e-a2891eec83db","chr2_telo_2"
"c91187ff-dd23-425a-b386-c01a754deb97","chr12_internal_1"
"c92ee801-8a43-4ae5-9c83-7c805d8af73e","chr3_internal_0"
"c9302498-f7e3-463d-bfd8-01b6dd0b9245","chr8_internal_1"
"c9310148-aba7-438c-a214-bf09e7839be4","chr7_internal_1"
"c9388d56-67f7-4dc5-a308-c3155e32a0bc","chr12_internal_2"
"c9429d9e-a247-4ec0-90c0-c42beb4e52e9","chr12_internal_2"
"c96dba30-41e2-43f2-bf15-a8e46682ac83","chr10_telo_2"
"c9961307-a7c5-4014-920b-0b2c32baf7fa","chr7_telo_1"
"c9c39dc3-79ff-4e05-8f7d-9103da42be93","chr7_internal_1"
"c9cad0a8-0e72-49f2-9038-f99687854d4b","chr7_internal_1"
"c9e2241d-8236-47b1-b09f-d609fce02cee","chr2_telo_2"
"c9e543c7-3418-4907-9d72-6d6a91756ffe","chr7_internal_1"
"c9e9e287-557f-4909-aa0d-be418d7d2b09","chr12_internal_2"
"ca1295fc-a2f5-48f2-9501-a2d61ae52e93","chr6_telo_1"
"ca3da9d2-eaba-4cdb-a6fd-7efea2bc8f37","chr12_telo_1"
"ca582384-128d-4d5d-84f7-2437758bbc71","chr7_internal_1"
"ca76adf2-cbda-4528-b42e-6a721c624dcf","chr6_telo_1"
"caed4a3e-ef4b-4cf7-9185-7d7f2354ea2d","chr9_telo_2"
"caf76b97-796c-4a13-a46e-1a5529a06c4b","chr8_telo_1"
"cb01f209-0ce4-440f-a2c3-53c6406ececb","chr8_internal_1"
"cb1041cc-fff1-46be-9cb5-11ad39f7350a","chr1_telo_1"
"cb4f88ba-bcbb-4466-b563-12b847b7bf50","chr4_internal_1"
"cb5cd7d9-03c0-4085-8e6c-c33405ea5a7f","chr11_telo_1"
"cb5ff327-6a82-4e42-91f2-96679d829840","chr4_internal_0"
"cb7033d6-1440-4840-8480-6d327d7cfe88","chr7_telo_2"
"cb9fd813-33a5-4faa-96f9-d0a1c98493f2","chr6_telo_1"
"cba34216-30f9-4b96-b8b6-a72f600c61ae","chr12_internal_2"
"cbab4439-c653-4fa8-afbb-e9f04cb61a76","chr8_internal_1"
"cbb02735-e49f-4b34-b73f-e1d931c0f5cb","chr3_telo_2"
"cbbc3012-92b8-4fdc-adbb-963818f76cbc","chr3_telo_2"
"cbfe11df-fb5b-4988-871c-1df5eb7b7377","chr12_telo_1"
"cbff5ea1-6ab5-46cc-93a8-0eaa1da84b54","chr7_telo_2"
"cc259881-986e-4855-8bd2-c95f440e9d2d","chr12_telo_2"
"cc326563-db1a-4d9a-9a2c-9fadb2657c84","chr3_telo_2"
"cc4730ff-cc85-4cdf-a801-992a13e82dd1","chr12_telo_2"
"cc7beece-a105-4f07-8431-95aea9750da2","chr2_telo_1"
"cc9d60f9-737b-46db-bbf6-c89fe50d361b","chr4_telo_2"
"ccb743fa-e685-4963-abf7-95f776874aad","chr10_telo_1"
"cccb072b-3e93-41b1-a4c6-f64709a8a857","chr13_telo_2"
"ccefb249-eae1-4e75-8f38-c96d9a43bab1","chr12_telo_1"
"cd0dffa7-a437-432b-a83e-008e0f442074","chr6_telo_1"
"cd23c21c-bfd7-43cb-974a-1a511ff8f331","chr4_telo_2"
"cd4f639a-0d8f-410b-9a16-9203afbee474","chr11_telo_1"
"cd6ba6d4-3c3a-4520-8d39-4d33c199e761","chr6_internal_1"
"cdaa0063-fa0a-4035-83ad-aa676fae77ba","chr4_internal_1"
"cdacc793-a3c9-41a0-b2c4-c5360bb0a9d4","chr8_internal_1"
"cdb53e93-af2c-4c13-9532-de6e57e14c40","chr13_telo_2"
"cdcf6059-889f-42e7-8664-689a7ddc3ea5","chr7_internal_1"
"cddddbcb-abab-4036-9a9a-03bbd6cef973","chr10_telo_1"
"cdea41bc-82fa-4edc-a075-a1ca47a5b2b2","chr5_telo_1"
"ce02e7f8-6152-4cd4-b3c2-30ccbac9a84a","chr3_telo_1"
"ce44dd9b-98f6-4404-b74a-051b31ddf924","chr4_internal_1"
"ce4b364a-a868-49bd-83f5-78d66f492ea0","chr6_telo_2"
"ced2c484-fcb9-4905-ab7f-d4f54c0822d8","chr4_internal_0"
"cedcb2e0-8a60-4393-85eb-c23c4f1e826d","chr9_telo_2"
"cf2c834f-42a1-4630-a0ab-1814cf276e64","chr8_telo_1"
"cf3c104c-239e-4bd5-92bc-3a926e51d21c","chr6_internal_1"
"cf7509de-a36e-4b35-8743-c819caa328f3","chr12_internal_1"
"cfce7124-262d-4fdd-ae48-433ba7be943d","chr7_telo_2"
"cfe03eee-9b13-441b-bde0-22ceff4a0b54","chr3_internal_0"
"cfee8f8d-8ede-420e-95b9-51c370c99aa8","chr13_telo_2"
"d0144dec-c83d-456f-8537-854b559b292b","chr11_telo_1"
"d028c0bf-0592-4a10-9c71-11242b5503ce","chr3_telo_2"
"d0572d3d-be1f-4a95-8896-0e49884a3f66","chr2_telo_1"
"d060cd02-fcaf-4129-8a91-9436099ea570","chr13_telo_1"
"d07cdbe5-8cbd-4fd2-add1-4cab392c22f9","chr5_telo_2"
"d082bf61-d5ea-4646-91b2-57574f5df8f2","chr6_internal_1"
"d0b2997e-0265-489f-982a-da0c6266d4c1","chr9_telo_1"
"d0deacf3-e6fa-477e-a1a2-b44f005321b0","chr5_telo_1"
"d0e7ab9c-5e4d-45ec-a83d-743f4e3ff1f5","chr7_internal_1"
"d1282597-4d42-4848-87b2-77dda3786cab","chr1_telo_1"
"d1376d8c-b2ae-45f3-a678-91fe41a4fa6f","chr7_internal_1"
"d14e644c-6b46-4164-8e34-9af312a437c8","chr9_telo_1"
"d1817267-75f8-4b91-b356-fa3e2d0ea616","chr10_telo_2"
"d1a68246-46ba-4665-85bb-b21ebeab263e","chr8_telo_1"
"d1a6a7c5-f303-45f2-aa11-3f21ebd9372a","chr10_telo_2"
"d1ac70cd-df8b-48cb-82db-5ce9036763bc","chr3_telo_2"
"d1d3f25c-8153-4fa2-b563-7d087eae7c68","chr12_internal_1"
"d23ea2ec-76fa-42bf-ac52-5ba029bd6f05","chr2_telo_2"
"d259630b-702b-42c8-b336-642113889270","chr8_telo_2"
"d282e943-d0fb-43a4-b4f0-2b488fe13aef","chr8_internal_1"
"d2ad4ff2-0c5d-4b8d-b2b3-b6b2e680c379","chr11_telo_1"
"d2c2c837-c011-4050-ad47-1bd5f6b0bccf","chr6_telo_2"
"d2d25848-22ae-4b56-9cfa-7345db85de7e","chr6_telo_2"
"d2f1a913-0444-4c7c-adb7-c395139135bb","chr7_internal_1"
"d2f7c991-cc4d-46f6-88d5-7000a9ed67d2","chr11_telo_1"
"d32779cc-4ee6-47cd-ab46-9ebfe302d6fe","chr11_telo_1"
"d3444d98-0a9a-4a96-bea3-1d4420e643fe","chr10_telo_2"
"d3632d0d-766d-4b00-b1eb-6e002e0c4a50","chr12_internal_2"
"d38e9955-0897-4a51-af1e-03ee0eca2c57","chr6_internal_1"
"d39b4786-a466-457e-b1db-b9c823f7ad09","chr2_telo_2"
"d3a10937-f073-41bc-bae4-70c0e83ab72c","chr6_telo_2"
"d3ac89fd-feba-4015-be74-68a0a177797e","chr9_telo_2"
"d4046359-a5d0-4253-a6f0-096a084e51e3","chr11_telo_1"
"d4838f79-bd52-4a8d-a614-b0ac08c1f669","chr11_telo_1"
"d4b6d08f-f0f1-4d5d-a61f-c01d054194a2","chr7_telo_2"
"d4eebdaf-c7ca-4ba3-9ba1-8ed85c5b8726","chr3_internal_0"
"d513fa0e-dc20-407f-844d-14276d5f2aa2","chr13_telo_2"
"d53810b7-092f-4bd0-81da-312a60f9fd4c","chr6_internal_1"
"d591e850-a094-4a94-b7ed-e62b6080754b","chr4_telo_1"
"d5a812ba-2a54-4595-a743-dcaac33bf620","chr11_telo_1"
"d5ba6ed5-1368-4bc5-8dfe-8ab3ec107d4c","chr8_telo_2"
"d5c0a062-3285-4c1f-ae23-876906769451","chr7_internal_1"
"d5c147e0-4cb8-499c-bd81-e58fa2687e75","chr4_internal_0"
"d5d66c33-c38f-4ca8-a213-4a549224e4b3","chr13_telo_2"
"d6293288-433f-4dd5-9df2-f24f83313c1b","chr7_internal_1"
"d62cbc1a-4706-45cb-8ddc-fa8074bc778e","chr3_internal_0"
"d67c860c-3d34-4a24-a24b-749cbbaec127","chr6_telo_1"
"d6871897-7fc5-44db-9219-582829fee98c","chr8_telo_2"
"d6ad9d0b-e34a-4980-8001-d76ec982b322","chr11_telo_1"
"d6c1b193-4c30-4f56-918e-709a26bde116","chr6_telo_1"
"d6d39d79-ce4b-45a6-b161-753d17dd4d47","chr7_internal_1"
"d715f266-0256-4148-8c05-b89c31cd9c47","chr12_internal_2"
"d71b7e0d-3840-44b8-991e-5f968c3ced18","chr3_internal_0"
"d71cb992-1fd9-442c-ab67-d8860e78b7dd","chr11_telo_2"
"d749d015-c694-491f-b23c-55d2f66dde01","chr3_telo_2"
"d7501f24-0c76-4839-b850-32b0f31485b2","chr7_internal_1"
"d753eb50-7fa8-43b5-910e-e4533b2e2cea","chr2_telo_1"
"d76de31d-1f04-49f4-a736-9853c39ee87e","chr6_internal_1"
"d7787e47-fc6d-400a-bd3e-e17ab10459d5","chr9_telo_2"
"d77f8ae7-fb7a-4ba9-b371-f9134001abed","chr11_telo_1"
"d79bbd29-9440-4771-84e9-e518683d7fae","chr13_telo_2"
"d7bd0927-7123-4ec6-a327-13d6f48dacd7","chr7_telo_2"
"d80fc6f3-5fbb-40ed-bbcb-c695ef106104","chr5_telo_2"
"d81230b6-ac42-48c6-81d1-a6cd2d6c5b77","chr9_telo_2"
"d83a58f1-dcbc-4cdf-90bc-c5d7ce5c8204","chr6_telo_1"
"d8550f85-4121-4d8f-bcb8-560f4990ac96","chr12_internal_1"
"d8603682-404e-470e-b869-24b0ce19ec40","chr9_telo_1"
"d8ace295-1d72-4d3b-9c93-96a3e253f9c5","chr13_telo_1"
"d8c0db1e-663e-4186-ae37-498b70ba2188","chr9_telo_1"
"d9038ba1-b372-4c53-915d-70fa24780fff","chr11_telo_1"
"d907ea7f-8002-4341-b510-37e2ef883b8d","chr3_telo_1"
"d91094c0-2d7a-45cd-987a-86edcb22769f","chr10_telo_1"
"d937162a-2747-4d72-aae0-3d154205cc7b","chr6_telo_1"
"d94757f9-d067-4092-af1e-cab0503181b2","chr4_telo_2"
"d966caa1-77c6-4fca-9ba5-f88b5d84b304","chr6_telo_1"
"d96d7c4f-3894-4699-8cf3-bfd535eb8d34","chr5_telo_2"
"d995aa29-d133-4cef-84d0-41e1711af7d3","chr4_internal_1"
"d9bb4767-82ad-4e43-8efa-580a7f7fc5b5","chr4_telo_1"
"d9c6e8df-a1e0-4e5a-88c3-ef20d8d7401a","chr4_internal_1"
"da3b5579-064b-4d89-9e0c-6e3fce994f65","chr10_telo_1"
"da49df70-9ad3-43e8-8a37-d1a8bb1d150f","chr4_internal_1"
"da4b4b9a-4bc2-4e01-aa77-71d0a47b12a5","chr11_telo_1"
"da7323fa-2cc8-4d6f-a67a-d530a1ee5e52","chr6_internal_1"
"da947c94-2270-4e62-af8f-19c8baf1314e","chr4_telo_2"
"da9fc483-aa10-4a3f-beac-4a6e30019a31","chr7_telo_2"
"daa0f271-7345-42ac-b5a6-f281ec87a178","chr8_internal_1"
"daab2b7d-d9c4-4af4-97ea-4ce586af2426","chr3_internal_0"
"daaea626-1969-48d5-94de-72be092814f8","chr7_internal_1"
"dae557c0-311b-412c-bd55-a8bd0c8047fd","chr11_telo_1"
"daf979e2-8e93-4711-b72c-63406002ae61","chr12_telo_2"
"db114123-803c-43c9-91e8-862c75bd3e40","chr9_telo_2"
"db4072bc-561d-40d8-87ad-f34337496cc2","chr12_telo_1"
"db56be36-eb26-4fc6-a10c-12bdfd85c5a9","chr7_internal_1"
"db84ed44-f4e0-4220-ae99-3e45757c91a2","chr6_internal_1"
"dba69135-e5db-4ec7-92f7-17aab0705fff","chr4_internal_0"
"dba83983-fe1a-4b28-abb8-30e56747530a","chr7_telo_1"
"dbbb9ef9-401d-4fb5-800c-9d8d620adc95","chr2_telo_1"
"dbc91a95-3d63-4a81-90c1-2dea37b574b6","chr7_telo_2"
"dbd6b3ed-738f-4409-a70d-81da51aaef9e","chr12_telo_1"
"dc0b884d-dc87-4027-b28a-095d46cba5a2","chr8_internal_1"
"dc3a0cdd-f9bc-44e7-b857-fef72714fb21","chr3_internal_0"
"dc4c046b-c292-4e0e-adcb-a89c9fb8bedd","chr6_telo_1"
"dc5559ca-c4c3-4843-90dc-4a237eba156b","chr6_internal_1"
"dc7990bc-3bff-46ed-8dfa-b69a998de819","chr12_internal_1"
"dc94373e-3cc3-4575-b36c-555fcfbaa610","chr4_internal_0"
"dcf75b4a-149e-4a60-b481-90c5a3662549","chr4_internal_1"
"dd0b9649-1c86-4705-8cbd-d31b81382f6c","chr7_internal_1"
"dd148e84-523a-46f6-9300-7f03a149f0b9","chr10_telo_2"
"dd1929a0-aec9-4a9b-9e6a-cb94dd9b948a","chr8_internal_1"
"dd3446e7-a264-452c-baf5-a64300b43208","chr8_telo_2"
"dd8454c9-0772-4140-87c4-3b0441cafd3e","chr4_internal_1"
"ddb03c1f-30bd-48b2-a594-5506f27f56d7","chr7_telo_1"
"ddea1757-0b8c-426d-bdba-0a404bd95915","chr3_telo_2"
"de040c17-f859-4edd-8311-6b11161d4642","chr12_telo_2"
"de1134a0-4f4b-4d82-9a34-ae51c4eff3bc","chr7_internal_1"
"de2a3443-7f11-4864-a566-a5d861c6fc04","chr7_internal_1"
"de57d89a-8813-4bd5-aead-0c25f93b6bb9","chr9_telo_1"
"de5dc308-c200-43ed-9886-48aafe0f2a3f","chr4_telo_2"
"de9f0237-255b-4108-8c01-6965d7fcc7db","chr12_internal_2"
"deab4bef-9113-4f06-82fb-c43f8094bac2","chr4_internal_2"
"deb38df5-6714-49f2-8557-2173ac0774be","chr10_telo_2"
"deb5f24f-224a-4758-bf04-39b67624fd44","chr1_telo_2"
"def09d5e-c9b1-437c-9683-70e8562e5163","chr1_telo_2"
"df1f696a-0bdd-45be-882d-e1f6084e20a5","chr7_telo_2"
"df227cc1-bbc4-45c6-a6ec-bf48bd4e8997","chr8_telo_2"
"df459191-c8b1-4920-bbbb-e77d20bf578a","chr2_telo_1"
"df61cc86-3db1-49bb-9e91-5f47b3f1fb3d","chr4_internal_0"
"df773a06-9d76-40c2-84f2-c160db06809d","chr8_internal_1"
"df910888-01d2-44fc-91a7-2582f0a963b0","chr12_internal_1"
"df98adbf-5f8b-47ca-99f2-07330dfd74ee","chr8_internal_1"
"dfe676b5-c9b3-4e77-ac6a-21b09483c28c","chr7_internal_1"
"dfe805e9-059c-45f5-8fbb-707014d7fac1","chr8_telo_1"
"dff51561-acb3-4a8c-840e-0d5bf08aef26","chr1_telo_2"
"dffc5312-601e-4f62-9fc4-0138f58f6d2a","chr5_telo_2"
"e00e5432-ea89-4ceb-8518-03b1cbdd724a","chr1_telo_2"
"e01535e8-a4f4-4b14-aa34-ebeb7dfa49e1","chr12_internal_1"
"e01bab57-edbc-49fa-b8d2-af816cf6c0f1","chr1_telo_2"
"e04a792d-f509-470b-8bfe-272a82571840","chr10_telo_2"
"e0942933-4596-4ad9-a1ae-b99831292d25","chr4_internal_2"
"e0f3e7fe-096f-492a-9ee4-58f14f695d46","chr3_telo_1"
"e0f718a2-0892-42e8-acd2-02bfd394349d","chr13_telo_1"
"e120d9b8-9cf9-4227-b230-e13d36602e71","chr12_internal_1"
"e167b63e-b020-49cc-a0b0-a040a82e0a6f","chr4_internal_0"
"e16d074e-6dd1-4376-a5c9-0d24729241f5","chr4_internal_0"
"e18cfb10-c19c-4ac4-b098-41f0da1cbe4b","chr7_telo_1"
"e1a83e40-d603-42ce-a387-cc5e8b8a8c31","chr4_telo_1"
"e1dbd2b3-b7ba-4f29-b015-9f3dc324c886","chr4_telo_1"
"e1e83702-ed1c-4d5e-b386-d8fd7b2c447e","chr9_telo_2"
"e1eaae96-5532-4c78-b18a-e2768eb5b31f","chr12_telo_1"
"e20f59b4-c1bd-46d3-a9a8-8e9b6cd81b27","chr6_telo_2"
"e21d8f51-569c-45ab-9829-8cd24043e9a2","chr6_telo_1"
"e222cef9-7e47-44f3-aeae-e8f83dbfd46b","chr6_telo_2"
"e23039da-2c91-4858-8d1c-7b8d638179a7","chr10_telo_2"
"e276f4a0-575d-4d3b-a435-5c0752a63107","chr2_telo_1"
"e284229b-86a0-40a3-aecd-f39ef4298139","chr1_telo_1"
"e2867acb-b0d0-4a1b-a1c3-769d022e4778","chr12_telo_2"
"e28c55e5-25fe-4bf3-87e1-34a3813301e0","chr3_telo_2"
"e2bda278-9261-41ac-85e8-aafae263cbe8","chr2_telo_1"
"e2c6ff2a-b1e9-4f00-9f13-19f2a243d063","chr3_internal_0"
"e2cbd651-1619-486d-ae5b-565efa8d2633","chr4_telo_2"
"e2da61d1-ddae-4a82-a75d-3678b0adf376","chr7_internal_1"
"e2dc5995-9619-40e8-98ea-9f0427f39ae5","chr13_telo_1"
"e34e51b0-71c0-4fdd-83c9-407fe5d2d0fe","chr5_telo_2"
"e37c3e41-c339-4d55-a73e-225a58bba475","chr5_telo_2"
"e385683b-9675-4366-abd9-4e4be04df4aa","chr12_telo_2"
"e39675e5-0037-44b2-947c-66c44769a30e","chr4_internal_2"
"e3ab0db9-3511-4264-bcf9-89f50a3a23bd","chr5_telo_1"
"e3ac2107-9604-4f9d-a5b6-7bc3ab96feb1","chr6_telo_2"
"e3afd7b8-47f1-461c-9ac2-c828e09c17a1","chr7_telo_2"
"e3b02e71-c163-4c91-be60-4ff56db4ebbe","chr11_telo_2"
"e3bedb2a-03ee-460c-bf3d-5ff8e7ef409f","chr12_internal_2"
"e3dd5d0d-aecf-4c0f-903a-c868b9c36243","chr12_internal_1"
"e3ee51bd-05b9-431e-bab8-32c37dcfee45","chr7_internal_1"
"e408758b-7210-430b-b268-f725ae51cd82","chr2_telo_2"
"e431f3ca-847c-4196-9a77-f6b76591dee5","chr10_telo_1"
"e43897c4-ca7b-4e99-9297-fe51872b4d2a","chr2_telo_2"
"e456f328-2841-42b9-a1c7-e550fa162a73","chr5_telo_2"
"e46ca6aa-8f62-4bc7-9d27-88201275979b","chr13_telo_2"
"e4972465-ab79-4da2-a80d-e87daa875c04","chr13_telo_2"
"e4b5aa58-17a7-4d01-8cdb-4d5830f3f5e9","chr4_internal_2"
"e4cdc4a4-4ee5-4a5e-a33d-4a4a1e200f15","chr7_telo_2"
"e4e65dc2-8d65-414c-a6f2-8f731a8d67e7","chr10_telo_2"
"e4eb106c-f737-4b12-9d94-628c9018124d","chr12_internal_1"
"e4fb20ae-1c48-4437-be5e-398272af2c8c","chr9_telo_2"
"e5123684-db64-4f3a-9a25-87b05e32eb97","chr4_internal_1"
"e51acf34-60aa-4c8c-ac1d-9d9f033063a5","chr10_telo_2"
